OrderID,ProductID,CustomerID,Quantity,UnitPrice,Discount,Sales,Profit,Region,Category,SubCategory,ShippingCost,OrderDate,ShipDate,CustomerSegment,Market,Country,City,State,ZipCode,ReturnStatus,StockAvailable,Rating,SupplierID,Priority,Status
6983,400,1251,5621,7652,2317,3865,4863,North,Electronics,Chairs,9034,2022-12-23 17:00:02,2023-01-01 17:00:02,Consumer,LATAM,Germany,105,5340,1750,Returned,6086,3447,3874,High,Shipped
1224,3273,6646,7047,5935,4156,5050,8650,South,Clothing,Phones,5210,2022-09-12 16:07:24,2022-09-16 16:07:24,Small Business,EU,Australia,572,4048,3552,Returned,9722,1052,1328,Low,In Transit
8433,684,3006,6897,5538,9851,3812,5616,South,Furniture,Chairs,8097,2022-09-15 04:36:59,2022-09-16 04:36:59,Consumer,LATAM,Germany,1817,2191,5498,Not Returned,4096,7329,7650,Low,Cancelled
5290,8954,4728,8844,1433,2191,1496,6938,South,Clothing,Phones,7968,2022-01-11 20:35:14,2022-01-16 20:35:14,Small Business,US,USA,5431,1109,8327,Not Returned,5531,7663,6593,Low,In Transit
1537,1066,9557,963,1705,6429,4080,163,South,Electronics,Laptops,6969,2021-12-10 00:38:31,2021-12-15 00:38:31,Corporate,EU,Australia,2763,1075,7095,Returned,2102,2441,8087,Critical,Cancelled
5819,4259,6174,4831,3927,1691,216,2719,South,Furniture,Phones,7775,2021-06-29 11:10:21,2021-07-02 11:10:21,Home Office,EU,Brazil,5864,5565,1791,Returned,1069,7564,1553,Medium,In Transit
1940,4297,6563,4238,6339,4697,7155,6217,West,Furniture,Phones,9213,2022-04-27 18:23:04,2022-05-05 18:23:04,Home Office,EU,Brazil,1750,1101,3718,Not Returned,4224,2281,9303,Critical,Shipped
7536,3415,8516,6447,9510,7219,8082,3692,East,Furniture,Tables,662,2021-01-21 00:07:32,2021-01-28 00:07:32,Corporate,EMEA,Germany,2900,9368,5588,Returned,6642,1858,35,Critical,Shipped
9571,7924,4921,9919,7531,8622,5428,4233,North,Electronics,Laptops,6284,2021-11-08 15:18:14,2021-11-16 15:18:14,Small Business,APAC,Germany,8563,9518,6474,Not Returned,5267,9818,8450,Low,In Transit
2181,4331,2488,3457,2329,3380,6949,9612,North,Electronics,Shirts,2884,2022-03-20 18:14:15,2022-03-25 18:14:15,Corporate,EU,USA,9316,1843,9740,Not Returned,8762,1115,1026,Critical,Shipped
381,7472,2411,8077,3329,1181,5778,2252,East,Electronics,Laptops,1846,2021-11-05 04:12:09,2021-11-10 04:12:09,Consumer,EU,India,3809,6341,8593,Returned,8787,4080,191,Low,Cancelled
4719,8229,9291,3847,1598,9916,8303,6315,North,Clothing,Chairs,5112,2021-11-05 21:30:35,2021-11-14 21:30:35,Home Office,EU,Germany,8045,7398,8879,Not Returned,7843,9962,1538,Low,Shipped
5329,6577,3510,1319,2786,9577,8373,8729,West,Clothing,Tables,2775,2021-01-17 04:14:14,2021-01-26 04:14:14,Consumer,EU,USA,9834,8360,423,Not Returned,7865,3229,547,High,Cancelled
5189,8445,5889,8088,925,2466,7224,60,South,Furniture,Tables,8775,2021-07-24 16:47:14,2021-07-27 16:47:14,Consumer,EMEA,Brazil,4431,8927,6704,Not Returned,3442,8677,3168,Low,Cancelled
1247,2747,3887,2494,4483,1163,9316,2499,North,Electronics,Tables,424,2022-05-29 05:20:50,2022-06-07 05:20:50,Home Office,APAC,USA,442,4557,1738,Returned,9102,5198,8143,Low,Delivered
5230,2562,8605,1758,1841,3560,1327,7266,East,Electronics,Tables,4478,2022-07-20 12:35:32,2022-07-27 12:35:32,Home Office,US,Brazil,39,446,2686,Returned,2798,6265,9582,Critical,Shipped
3070,4950,8703,5090,9981,333,3273,458,East,Electronics,Laptops,2500,2022-01-05 20:35:34,2022-01-06 20:35:34,Home Office,LATAM,India,3300,1277,4227,Not Returned,122,7403,1094,Medium,Shipped
16,7617,554,3041,5834,2461,3219,3203,West,Furniture,Shirts,784,2022-05-22 19:15:23,2022-05-23 19:15:23,Home Office,EMEA,India,2093,7650,9147,Not Returned,8310,475,3384,Critical,Shipped
8761,5078,8308,1493,2181,1828,6739,8493,East,Furniture,Shirts,6135,2021-03-23 04:02:07,2021-04-01 04:02:07,Corporate,EU,Germany,5288,8953,3953,Returned,9176,5816,8731,Medium,Shipped
3707,4385,948,3247,4376,4659,2176,8155,South,Furniture,Laptops,2052,2022-06-02 04:36:20,2022-06-08 04:36:20,Consumer,EU,Australia,3689,9418,6651,Returned,5046,3462,609,Low,Delivered
7963,8300,3836,8409,8265,8833,7319,6325,East,Furniture,Shirts,8048,2022-07-24 14:49:52,2022-07-28 14:49:52,Consumer,EU,Australia,9258,354,7588,Returned,7190,1229,9108,High,In Transit
9028,787,6811,7385,8091,7527,1203,4558,North,Electronics,Phones,5158,2021-05-15 16:09:05,2021-05-22 16:09:05,Small Business,LATAM,USA,9369,2699,295,Returned,3324,2544,5857,Medium,Delivered
4244,7665,562,7246,3016,5740,4834,8061,South,Electronics,Laptops,5875,2021-08-22 19:28:04,2021-08-23 19:28:04,Small Business,EMEA,India,9030,6555,1679,Not Returned,4431,7091,1268,Medium,Cancelled
2188,9406,3288,9948,5650,5418,8100,130,West,Clothing,Laptops,9845,2021-11-27 10:32:10,2021-11-30 10:32:10,Corporate,EMEA,Germany,7647,5891,3220,Returned,1163,9740,51,Critical,In Transit
8044,4957,7545,6807,9248,3082,9297,9687,West,Electronics,Tables,2965,2022-05-04 18:50:24,2022-05-05 18:50:24,Corporate,EU,Germany,6877,3420,608,Returned,4401,8486,1140,Low,Cancelled
6339,5145,774,5051,1521,312,1418,973,South,Furniture,Phones,7476,2021-07-12 15:46:20,2021-07-17 15:46:20,Small Business,EU,Germany,1492,5675,6635,Not Returned,1227,5498,1115,Critical,In Transit
1511,1923,556,2828,9999,536,3933,6161,East,Furniture,Laptops,2285,2021-07-01 10:08:50,2021-07-02 10:08:50,Home Office,EMEA,India,1457,4361,6397,Returned,9618,3727,6517,Medium,Delivered
3096,8081,375,6198,8166,3972,4758,5920,North,Furniture,Tables,8512,2022-08-16 07:57:46,2022-08-17 07:57:46,Corporate,US,India,1124,6562,6905,Returned,1512,5402,8972,Medium,Delivered
8762,9764,6211,4554,6477,3639,1145,5722,South,Furniture,Tables,5729,2022-10-14 06:49:05,2022-10-23 06:49:05,Home Office,LATAM,India,973,6374,3596,Returned,1436,319,37,High,Cancelled
4000,7348,8790,8522,3578,665,9801,2891,East,Furniture,Laptops,6513,2021-09-19 05:16:31,2021-09-28 05:16:31,Small Business,US,USA,2679,3335,2338,Not Returned,4296,2144,840,High,Cancelled
1673,7873,3167,8074,3213,6623,7179,7748,North,Electronics,Chairs,5841,2022-03-19 10:51:26,2022-03-23 10:51:26,Consumer,APAC,Brazil,4314,8175,8070,Returned,744,1376,935,Critical,In Transit
3088,7584,3791,1900,3100,831,9890,2636,East,Furniture,Shirts,6167,2022-12-30 16:18:40,2023-01-01 16:18:40,Home Office,APAC,USA,1293,5185,9192,Not Returned,3598,7342,1302,High,Cancelled
6814,7001,7435,5679,1284,9586,6657,9873,West,Electronics,Shirts,2541,2021-07-07 01:28:54,2021-07-16 01:28:54,Home Office,US,Australia,4464,1272,2755,Not Returned,1530,8857,1146,Critical,Cancelled
597,9338,5361,5767,4923,6742,7374,9128,East,Clothing,Phones,1801,2022-06-30 13:34:55,2022-07-04 13:34:55,Corporate,EMEA,USA,2354,8217,307,Returned,3383,68,2780,Critical,Shipped
654,1356,2107,3788,2420,8725,3165,5577,North,Electronics,Chairs,6410,2021-06-10 12:39:54,2021-06-14 12:39:54,Home Office,LATAM,USA,4733,8099,2645,Not Returned,7371,7694,3632,High,Delivered
1780,4228,3293,6607,1544,514,6241,3235,South,Furniture,Chairs,1741,2022-12-29 02:53:26,2023-01-06 02:53:26,Home Office,EU,Australia,4250,8721,3061,Returned,8135,9431,5162,Low,In Transit
8173,5930,2535,9560,8126,7990,568,8961,North,Furniture,Tables,3397,2021-02-12 05:54:50,2021-02-19 05:54:50,Small Business,US,Australia,9461,2612,6068,Returned,5472,5028,8397,Low,In Transit
2912,2721,532,3360,825,1641,4984,7300,West,Electronics,Tables,9172,2021-07-27 03:28:07,2021-08-01 03:28:07,Consumer,EMEA,USA,6030,6698,9785,Not Returned,3588,8124,6569,Low,Cancelled
8120,968,2836,9568,2596,6181,5844,9980,East,Furniture,Laptops,9313,2022-07-26 09:06:05,2022-07-29 09:06:05,Consumer,LATAM,India,6015,9084,4448,Not Returned,1370,4470,4016,High,Shipped
7491,7209,5986,5208,2045,938,7856,9627,South,Clothing,Chairs,74,2022-01-19 04:56:54,2022-01-25 04:56:54,Consumer,EMEA,India,8934,815,4928,Not Returned,4946,7970,4931,High,In Transit
7061,7412,6866,3747,4958,7943,6257,5623,East,Electronics,Laptops,2069,2021-10-11 03:43:47,2021-10-16 03:43:47,Corporate,EMEA,Germany,9102,2472,9471,Returned,2703,4544,7696,Medium,Delivered
521,1496,3421,5650,6339,1962,4238,1969,South,Electronics,Chairs,4071,2021-01-17 07:16:29,2021-01-19 07:16:29,Consumer,EMEA,Germany,8393,3265,8737,Not Returned,927,9250,9233,Critical,Cancelled
9396,1520,8767,685,3588,5864,4034,6945,East,Furniture,Laptops,2268,2022-09-05 01:19:03,2022-09-10 01:19:03,Small Business,LATAM,Brazil,3582,459,1253,Not Returned,3154,901,2019,Medium,Delivered
343,8635,6667,6372,572,1522,8282,6372,South,Electronics,Shirts,1888,2022-08-13 14:48:10,2022-08-15 14:48:10,Consumer,APAC,Brazil,8985,7380,2493,Not Returned,9691,3465,9270,Critical,Delivered
1236,8392,5304,6614,1204,3351,5794,7049,West,Clothing,Chairs,5050,2021-12-30 00:13:05,2022-01-04 00:13:05,Consumer,APAC,Germany,666,2207,5961,Returned,1391,8790,5847,Critical,Delivered
5036,3037,2720,2988,6936,9126,3739,4873,East,Electronics,Phones,3891,2021-08-06 16:39:21,2021-08-11 16:39:21,Corporate,US,USA,5014,9544,9880,Returned,6457,3599,9523,Low,Shipped
1911,4205,3433,7137,9652,6637,1123,7477,East,Electronics,Laptops,4352,2022-11-30 01:38:12,2022-12-07 01:38:12,Small Business,EMEA,USA,6755,3765,7225,Returned,9974,7845,8765,Low,In Transit
2799,8760,1965,6669,5699,7411,1453,5266,East,Furniture,Tables,9189,2022-02-21 07:06:14,2022-03-02 07:06:14,Consumer,APAC,USA,1569,7816,2953,Not Returned,2086,6484,2981,Low,Shipped
8306,1542,7201,9505,3529,6582,1857,9666,North,Furniture,Tables,2096,2022-01-05 07:39:20,2022-01-08 07:39:20,Small Business,EU,Brazil,7166,2195,6747,Returned,3608,1223,9881,High,Shipped
1519,9861,7638,8468,1693,4080,5613,4035,West,Electronics,Shirts,124,2021-07-18 08:21:11,2021-07-22 08:21:11,Corporate,APAC,Brazil,5571,7480,1127,Not Returned,9619,6747,3909,High,Delivered
1836,4930,5209,7436,2782,7800,4746,5238,North,Clothing,Tables,1672,2021-04-18 10:18:30,2021-04-21 10:18:30,Consumer,US,Australia,4352,2382,3589,Returned,8251,9596,2840,Critical,Cancelled
8997,4927,4111,1172,3770,3437,1408,1506,West,Electronics,Phones,5101,2022-05-07 00:56:10,2022-05-15 00:56:10,Small Business,EMEA,USA,9666,4951,8311,Returned,3014,6903,7703,High,Cancelled
5482,1416,6046,7383,8629,4405,719,9915,East,Electronics,Laptops,7835,2022-04-15 05:32:51,2022-04-20 05:32:51,Home Office,APAC,Germany,3119,7365,2900,Not Returned,4985,9813,8304,Critical,In Transit
68,9391,7347,7398,7610,6129,2049,5379,East,Electronics,Laptops,4534,2022-07-05 22:58:49,2022-07-07 22:58:49,Corporate,US,Australia,568,2318,9191,Returned,3866,8144,4729,Critical,Shipped
9857,4307,978,9921,9794,6621,5487,3823,East,Electronics,Laptops,8783,2022-06-01 20:22:07,2022-06-09 20:22:07,Corporate,US,Brazil,3224,5240,9389,Returned,2809,4093,562,High,Delivered
9859,944,8552,5826,4123,257,587,7962,East,Clothing,Chairs,6926,2022-09-15 07:11:45,2022-09-18 07:11:45,Small Business,EU,Australia,6659,9742,3428,Returned,5084,6530,1899,Medium,Delivered
7177,8757,5379,4693,9940,2933,7247,6130,South,Clothing,Phones,6573,2021-06-18 02:47:24,2021-06-21 02:47:24,Home Office,LATAM,Australia,7655,1368,9506,Not Returned,1296,3955,5099,High,Shipped
671,9372,4480,1879,6741,4067,2128,3312,South,Clothing,Shirts,8136,2021-08-24 16:45:05,2021-08-30 16:45:05,Consumer,EU,Germany,5107,5075,981,Not Returned,4682,4276,3222,Critical,Shipped
6646,3975,7479,629,8062,7005,2026,2836,East,Clothing,Chairs,8755,2022-11-27 03:05:52,2022-12-01 03:05:52,Consumer,APAC,USA,3673,9186,6385,Returned,1742,6614,3880,High,In Transit
4153,8632,8112,7579,771,1667,4544,7587,East,Electronics,Chairs,2873,2022-08-23 08:52:17,2022-08-26 08:52:17,Home Office,APAC,Brazil,9407,7845,8071,Returned,7950,5969,1304,Critical,Delivered
7145,6070,2496,7443,2176,6720,5489,9386,East,Furniture,Chairs,3171,2022-05-25 21:52:34,2022-05-27 21:52:34,Home Office,EU,Germany,9268,535,657,Not Returned,3538,5672,5232,High,Cancelled
8679,2194,9380,7722,2668,8013,8142,5173,East,Furniture,Shirts,866,2022-07-23 21:20:11,2022-07-29 21:20:11,Home Office,US,Australia,9206,7263,8422,Not Returned,6280,654,5418,High,Shipped
6977,2636,9582,1016,9076,9128,945,3525,North,Electronics,Chairs,8418,2021-12-16 04:41:39,2021-12-18 04:41:39,Corporate,EMEA,Germany,4714,9158,3073,Returned,861,1156,8219,Medium,Shipped
688,7501,195,3317,3455,8326,479,7741,East,Clothing,Shirts,4765,2022-02-14 05:05:19,2022-02-15 05:05:19,Home Office,EU,Australia,2219,7483,2061,Not Returned,8198,68,409,Critical,Cancelled
7788,5513,369,9830,3306,7404,7225,6940,North,Clothing,Chairs,2135,2022-07-25 22:28:21,2022-08-02 22:28:21,Corporate,EU,India,7396,6373,1413,Returned,5717,8117,5600,Low,In Transit
5077,2805,3895,3432,6205,9949,7090,4711,West,Furniture,Chairs,3220,2022-10-24 04:55:51,2022-11-02 04:55:51,Corporate,LATAM,Brazil,621,8529,108,Returned,8743,9943,388,Critical,Delivered
9616,3412,2304,6595,2057,4382,3791,2772,South,Furniture,Tables,7594,2021-11-18 12:52:07,2021-11-24 12:52:07,Small Business,APAC,Germany,1774,1027,2084,Returned,5665,2706,3068,High,Delivered
1612,1754,6522,4529,9155,8712,9758,8871,South,Electronics,Shirts,9191,2022-12-06 16:54:19,2022-12-11 16:54:19,Corporate,US,USA,4118,8713,458,Returned,7642,5925,2512,Low,Cancelled
1135,218,950,8414,9396,8405,8787,3375,West,Furniture,Chairs,4587,2022-09-02 08:30:03,2022-09-06 08:30:03,Small Business,EMEA,Australia,61,9092,2978,Returned,346,4218,768,Low,Cancelled
5256,8393,4548,6000,6177,7416,6895,4083,East,Furniture,Laptops,5881,2021-01-29 05:23:55,2021-02-05 05:23:55,Small Business,EU,USA,570,1394,2514,Not Returned,3077,8807,1990,Critical,Shipped
5751,8429,759,1098,2501,4572,6371,1610,North,Clothing,Shirts,3281,2021-01-01 17:25:49,2021-01-04 17:25:49,Home Office,APAC,Germany,5308,582,2652,Returned,7459,8829,4343,Critical,Delivered
4348,3720,4154,9487,4840,1316,5481,4360,West,Furniture,Phones,207,2022-12-26 15:25:35,2023-01-03 15:25:35,Small Business,LATAM,Germany,7460,5039,8029,Not Returned,6400,1911,6898,High,In Transit
3722,1877,7264,8660,5589,6318,3953,839,North,Electronics,Shirts,3450,2022-12-09 09:00:03,2022-12-16 09:00:03,Home Office,US,USA,6660,4253,1149,Not Returned,6729,1503,8149,Medium,Shipped
8304,2983,4227,1576,439,6231,9991,1388,South,Clothing,Laptops,4903,2022-06-11 06:43:10,2022-06-12 06:43:10,Consumer,APAC,Australia,4024,4023,434,Returned,5477,8634,1806,Medium,Delivered
6793,9814,2546,3471,7102,2813,6530,5131,South,Furniture,Shirts,1259,2022-03-05 19:00:21,2022-03-08 19:00:21,Consumer,EU,USA,5270,1202,5844,Returned,1337,6650,7534,Medium,Cancelled
2644,5806,5070,8757,2037,5901,5863,5710,North,Electronics,Shirts,5108,2022-07-16 23:41:13,2022-07-20 23:41:13,Corporate,LATAM,USA,8586,9285,6926,Returned,6158,3940,8196,Critical,Cancelled
5143,573,4946,7892,3334,2976,1704,5551,South,Clothing,Chairs,9873,2021-03-07 03:02:34,2021-03-13 03:02:34,Corporate,LATAM,Australia,895,5323,6791,Not Returned,9618,9028,2347,Low,In Transit
8983,4349,2464,9277,272,3379,7002,301,North,Electronics,Laptops,1755,2022-04-29 13:00:51,2022-05-06 13:00:51,Small Business,LATAM,India,6903,9660,2961,Returned,794,1178,2130,Medium,Delivered
1344,4138,6202,401,3309,4140,8410,3253,West,Clothing,Phones,8855,2022-04-09 07:41:25,2022-04-16 07:41:25,Home Office,LATAM,Brazil,4219,2537,8553,Not Returned,1927,6855,1561,Medium,Cancelled
7796,3097,9278,8746,1235,1888,5851,5993,West,Clothing,Laptops,903,2022-01-13 07:39:58,2022-01-17 07:39:58,Corporate,APAC,Germany,8904,7378,3385,Returned,1792,8463,3559,Low,In Transit
643,7183,9044,2369,5276,989,4444,4547,East,Furniture,Chairs,6124,2022-07-13 04:40:02,2022-07-16 04:40:02,Corporate,EMEA,USA,4017,8100,7914,Returned,3088,4116,1908,Low,In Transit
449,587,8564,9825,3899,4328,4903,2451,North,Electronics,Shirts,1623,2021-01-14 10:31:37,2021-01-18 10:31:37,Home Office,LATAM,Germany,8684,3311,4033,Not Returned,2068,5441,3357,Critical,Delivered
5371,2701,3225,5625,7680,9908,8976,4475,North,Clothing,Chairs,7944,2021-05-23 13:54:27,2021-05-31 13:54:27,Small Business,EMEA,India,5363,4482,6872,Returned,2507,5181,8787,High,Shipped
7209,5526,9604,9106,5060,3110,7336,741,North,Furniture,Laptops,1042,2021-02-23 05:35:21,2021-03-01 05:35:21,Small Business,EMEA,USA,5038,2112,6344,Returned,6960,765,8731,Critical,Cancelled
9060,2187,1100,1047,4335,5530,399,5217,East,Furniture,Tables,3624,2022-12-23 15:38:11,2023-01-01 15:38:11,Corporate,US,Australia,8407,1981,2303,Not Returned,4864,6856,3651,Medium,Delivered
1601,3571,2532,1150,8718,6437,7365,6868,South,Furniture,Tables,4433,2021-08-05 04:27:57,2021-08-10 04:27:57,Corporate,APAC,Australia,6434,4522,3765,Returned,4179,8725,8376,High,Delivered
3916,4483,506,6438,2241,8347,3487,1173,West,Furniture,Phones,3333,2022-12-17 18:04:45,2022-12-24 18:04:45,Small Business,APAC,Australia,4496,4401,6044,Returned,70,8355,2960,Critical,Delivered
5803,9914,8350,5954,4663,1944,1770,3986,South,Electronics,Phones,5953,2022-03-02 03:33:12,2022-03-11 03:33:12,Home Office,LATAM,USA,1214,1731,4527,Returned,2601,78,6838,Low,Cancelled
1321,6138,4178,4685,3050,7215,1808,758,East,Clothing,Shirts,2738,2022-02-09 04:33:37,2022-02-11 04:33:37,Home Office,EMEA,Germany,4748,1309,9360,Not Returned,3698,6958,1974,Critical,Shipped
7289,1155,583,252,5008,7304,5798,8828,North,Furniture,Chairs,2744,2022-03-31 13:54:46,2022-04-04 13:54:46,Corporate,EU,India,6371,7413,1332,Not Returned,7699,6426,9958,Medium,Cancelled
5974,1794,7981,1044,9981,6140,6845,1008,South,Electronics,Phones,8297,2022-08-30 07:24:44,2022-09-02 07:24:44,Consumer,EU,Germany,1981,1633,8096,Not Returned,8848,7064,8691,Low,Delivered
331,7723,568,2195,7141,361,3513,363,South,Electronics,Chairs,7148,2021-06-07 00:18:47,2021-06-13 00:18:47,Corporate,EMEA,Brazil,6925,8664,9056,Not Returned,8415,3275,4071,Low,In Transit
4951,7703,5597,1722,1001,9386,9751,7629,North,Furniture,Phones,6421,2021-08-09 19:42:05,2021-08-18 19:42:05,Home Office,LATAM,Australia,3623,6821,6374,Not Returned,3906,3555,7519,Critical,In Transit
7130,3286,1382,5876,2012,4637,2491,5154,South,Furniture,Phones,4451,2022-12-16 05:46:25,2022-12-18 05:46:25,Small Business,LATAM,India,7263,5831,7055,Returned,6059,9205,4058,High,In Transit
6252,5215,8456,2327,9350,2592,420,1936,East,Clothing,Chairs,8586,2021-10-04 11:16:13,2021-10-13 11:16:13,Consumer,APAC,Germany,5641,5107,6482,Not Returned,5935,7476,953,High,In Transit
8879,4505,4882,8626,4489,219,1953,729,West,Furniture,Chairs,7842,2022-04-03 01:28:59,2022-04-10 01:28:59,Small Business,US,Australia,9839,4831,9963,Returned,8956,8414,429,Low,In Transit
3620,4687,5115,3676,3150,7903,8436,303,North,Furniture,Tables,4607,2022-03-31 07:31:20,2022-04-03 07:31:20,Consumer,LATAM,Australia,149,611,4004,Not Returned,7067,9262,7626,Critical,Cancelled
714,3087,8241,3817,2843,373,6719,3008,East,Clothing,Tables,2237,2022-07-26 14:02:09,2022-08-04 14:02:09,Consumer,EMEA,Germany,9073,1357,3807,Returned,7537,9119,6021,High,In Transit
2120,5438,7589,2623,3620,5972,4980,6071,South,Furniture,Phones,5278,2021-12-15 15:25:48,2021-12-16 15:25:48,Corporate,APAC,Brazil,1902,1740,6089,Not Returned,9711,4985,9861,High,Shipped
4368,440,1945,3822,2856,7023,682,1568,North,Furniture,Shirts,3191,2022-07-27 23:10:30,2022-08-03 23:10:30,Home Office,APAC,USA,7286,9615,7676,Returned,5688,1302,7263,Medium,Shipped
7085,7647,4561,5836,5231,2771,5283,7694,North,Electronics,Chairs,3009,2022-02-15 21:46:29,2022-02-19 21:46:29,Home Office,EMEA,Brazil,9025,8177,253,Returned,3132,2202,4364,Medium,Cancelled
6830,9175,9784,3087,4842,6162,2177,9278,East,Furniture,Chairs,1821,2021-09-15 09:10:38,2021-09-23 09:10:38,Consumer,EU,Brazil,542,5595,3090,Returned,3901,4280,5244,High,Cancelled
8683,3232,4384,6104,9925,9734,2746,8126,North,Electronics,Chairs,3046,2021-08-06 07:09:36,2021-08-14 07:09:36,Corporate,LATAM,India,8006,6264,5415,Returned,6183,3541,2519,Low,In Transit
7370,4432,6412,7078,5581,4430,271,25,North,Furniture,Phones,5149,2022-11-27 14:58:12,2022-11-29 14:58:12,Consumer,US,Brazil,991,4792,4558,Returned,2718,297,9364,Critical,In Transit
6851,1791,6178,4085,4850,973,197,2525,West,Furniture,Shirts,4600,2022-11-10 21:29:51,2022-11-12 21:29:51,Home Office,EMEA,Australia,8330,2590,9862,Returned,7913,9260,4442,Critical,In Transit
2535,9555,3053,9424,3653,1455,7994,682,East,Electronics,Chairs,6511,2022-02-09 15:46:50,2022-02-18 15:46:50,Consumer,APAC,USA,5120,1724,5726,Returned,2607,2136,5735,Critical,Cancelled
2676,6862,1278,9542,734,5702,4247,1617,West,Furniture,Phones,3122,2022-09-28 15:56:08,2022-10-02 15:56:08,Home Office,US,Australia,4504,4342,3132,Not Returned,8601,8439,1208,Medium,Delivered
4636,1625,8003,9668,5282,1538,611,9763,South,Clothing,Chairs,8335,2022-09-30 11:16:53,2022-10-01 11:16:53,Consumer,EMEA,India,9763,2351,106,Not Returned,7249,1206,5644,High,Cancelled
8705,7967,6114,1162,5107,9795,4543,1433,South,Furniture,Phones,4621,2021-07-14 11:54:58,2021-07-22 11:54:58,Home Office,LATAM,USA,9680,281,6422,Not Returned,5423,3276,2341,Critical,Delivered
6907,3181,4659,9539,8638,2705,8416,6740,North,Electronics,Shirts,6699,2021-12-05 10:54:00,2021-12-07 10:54:00,Consumer,US,Australia,5688,3267,6964,Returned,7200,6459,324,Medium,Delivered
8298,6939,9279,7325,8678,3068,8996,6632,South,Clothing,Shirts,4604,2021-08-26 16:38:37,2021-08-31 16:38:37,Home Office,LATAM,USA,9530,8806,3936,Not Returned,6016,7352,3345,High,Cancelled
7259,3478,5656,87,378,9027,9648,6537,South,Electronics,Phones,1995,2022-12-05 23:58:26,2022-12-14 23:58:26,Home Office,US,USA,6527,538,3767,Returned,8688,487,4570,Critical,In Transit
7277,5562,2831,1812,2933,3014,2288,7864,South,Clothing,Laptops,6507,2022-11-17 06:46:51,2022-11-21 06:46:51,Corporate,US,USA,7845,7641,3150,Returned,9304,5442,9115,High,Delivered
4971,1675,6607,5176,7940,7799,1785,7501,North,Furniture,Chairs,9576,2021-10-05 18:00:45,2021-10-06 18:00:45,Home Office,EMEA,Brazil,2419,2589,5166,Not Returned,1326,4872,1021,Low,Cancelled
2447,7255,6653,1741,905,1985,8694,1681,North,Furniture,Tables,7431,2022-05-24 11:00:51,2022-05-27 11:00:51,Home Office,US,USA,9545,1792,7236,Returned,3017,2275,4336,Medium,In Transit
6274,7959,7830,3783,1256,1245,5958,8556,East,Furniture,Chairs,5855,2022-02-16 11:40:58,2022-02-20 11:40:58,Consumer,US,Germany,1739,5767,543,Not Returned,4813,85,5912,Medium,Cancelled
5785,999,9210,9471,135,1643,2956,478,East,Clothing,Chairs,2763,2022-10-01 08:38:21,2022-10-05 08:38:21,Small Business,EMEA,India,4853,8177,1908,Returned,9104,8430,340,High,Cancelled
9552,5941,8807,5090,1225,4351,6132,9709,East,Clothing,Tables,8729,2021-11-16 11:47:50,2021-11-24 11:47:50,Corporate,EMEA,India,6739,8416,9385,Returned,5156,1698,1230,High,Shipped
6939,4380,480,4266,111,3075,3900,9183,North,Electronics,Chairs,7457,2022-08-11 18:10:49,2022-08-20 18:10:49,Corporate,LATAM,India,9880,6912,8521,Not Returned,1507,6015,1834,Low,In Transit
3199,9489,6445,7905,2019,4573,9446,6871,East,Furniture,Phones,3946,2021-06-09 14:40:55,2021-06-10 14:40:55,Small Business,LATAM,Australia,2783,8877,3855,Not Returned,768,2654,4641,High,Delivered
8332,9751,2671,4710,2113,9597,316,9508,West,Furniture,Laptops,4960,2021-10-04 02:03:10,2021-10-10 02:03:10,Home Office,EU,Germany,3693,4228,609,Not Returned,3111,2144,2620,High,Shipped
869,2126,2686,5264,9146,2789,8664,4046,West,Electronics,Tables,9014,2022-11-11 13:25:44,2022-11-20 13:25:44,Corporate,LATAM,USA,8729,3502,9553,Not Returned,765,1479,1447,Low,Cancelled
725,8221,5026,3281,2289,4371,8647,3162,East,Electronics,Tables,7806,2022-11-19 16:29:00,2022-11-22 16:29:00,Home Office,LATAM,Australia,9701,4486,8894,Returned,2619,896,4940,Critical,Cancelled
7850,8710,145,8176,6788,46,9989,2320,East,Clothing,Phones,8085,2021-10-07 07:09:05,2021-10-12 07:09:05,Consumer,LATAM,Germany,2696,5218,4302,Not Returned,779,1281,2261,High,Delivered
2649,7573,3530,3174,3015,5531,3631,4597,East,Furniture,Shirts,4769,2022-12-04 20:06:45,2022-12-09 20:06:45,Consumer,US,Brazil,3595,5802,6089,Not Returned,8919,1418,5040,High,Cancelled
2226,9587,7618,5782,5377,3371,7917,9826,South,Furniture,Tables,1934,2021-01-22 14:34:19,2021-01-23 14:34:19,Small Business,EU,India,1119,876,3994,Returned,8977,2818,8565,Medium,Shipped
7456,7997,8667,6240,4547,1742,8847,7511,North,Clothing,Shirts,3683,2021-07-03 17:02:53,2021-07-10 17:02:53,Corporate,EU,Germany,5534,8354,4267,Returned,2413,5992,7492,Low,In Transit
4855,8836,8960,648,2243,5795,9942,6343,West,Electronics,Phones,8218,2021-04-09 15:38:33,2021-04-12 15:38:33,Corporate,US,Germany,610,5179,9261,Returned,8186,6069,8346,High,Delivered
3768,4026,9708,5978,8991,2054,3591,7692,South,Furniture,Tables,4684,2021-02-15 00:32:54,2021-02-19 00:32:54,Small Business,EU,India,4000,7115,5888,Not Returned,5791,5682,5299,Medium,Cancelled
